result,match_id,date,round,season_stage,away_result,home_result,away_team,home_team,goals_per_kick_away,goals_per_kick_home,m_per_run_away,m_per_run_home,tb_per_run_away,tb_per_run_home,lb_per_run_away,lb_per_run_home,offs_per_run_away,offs_per_run_home,ta_per_touch_away,ta_per_touch_home,lba_per_touch_away,lba_per_touch_home,kick_per_touch_away,kick_per_touch_home,pass_per_touch_away,pass_per_touch_home,km_per_kick_away,km_per_kick_home,tries_per_game_away,tries_per_game_home,err_per_touch_away,err_per_touch_home,points_per_game_away,points_per_game_home,tackles_time_away,tackles_time_home,saves_per_game_away,saves_per_game_home,miss_per_t_away,miss_per_t_home,pen_per_t_away,pen_per_t_home,ineff_per_t_away,ineff_per_t_home,score_away,score_home,completion_rate_percentage_away,completion_rate_percentage_home,possession_percentage_away,possession_percentage_home,time_in_own_half_away,time_in_own_half_home,time_in_opp_half_away,time_in_opp_half_home,time_in_own20_away,time_in_own20_home,time_in_opp20_away,time_in_opp20_home,set_restarts_away,set_restarts_home,goal_line_dropouts_away,goal_line_dropouts_home,days_rest_away,days_rest_home,ladder_points_away,ladder_points_home,ladder_points_for_away,ladder_points_for_home,ladder_points_against_away,ladder_points_against_home,ladder_points_diff_away,ladder_points_diff_home,ladder_position_away,ladder_position_home,elo_away,elo_home,shortelo_away,shortelo_home,longelo_away,longelo_home,goals_per_kick_diff,m_per_run_diff,tb_per_run_diff,lb_per_run_diff,offs_per_run_diff,ta_per_touch_diff,lba_per_touch_diff,kick_per_touch_diff,pass_per_touch_diff,km_per_kick_diff,tries_per_game_diff,err_per_touch_diff,points_per_game_diff,tackles_time_diff,saves_per_game_diff,miss_per_t_diff,pen_per_t_diff,ineff_per_t_diff,score_diff,completion_rate_percentage_diff,possession_percentage_diff,time_in_own_half_diff,time_in_opp_half_diff,time_in_own20_diff,time_in_opp20_diff,set_restarts_diff,goal_line_dropouts_diff,days_rest_diff,ladder_points_diff,ladder_points_for_diff,ladder_points_against_diff,ladder_points_diff_diff,ladder_position_diff,elo_diff,shortelo_diff,longelo_diff,prhome,shortprhome,longprhome
A,98670306,2016-03-20T03:00:06Z,3,Early,20,14,Storm,Warriors,0.614,0,8.921155417247112,11.64728316128316,0.08699924652433304,0.12680077187769495,0.026123400340528367,0.04900854700854701,0.04924039954662792,0.021342349957734576,0.0010025217652156915,0.009388789505068574,0.003952377622620177,0.014455805822084892,0.03749962712438676,0.03224814332953868,0.25518344267496734,0.34092942706997104,40.97768253968254,30.180999999999997,0.18705882352941178,0.36153846153846153,0.04998029170200484,0.02699544720787296,1.1152941176470588,1.9076923076923076,29.252450980392158,30.37974358974359,0,0.07230769230769231,0.06383924979851913,0,0.010618956233519803,0.017227746449841142,0.11351769078798346,0.029487373524729847,18.96,25.04,78.82,75.66000000000001,47.06,47,1375.1,1649.5,1542.64,1201.44,868.1400000000001,1059.62,1020.44,914.8199999999999,0,0,3.88,1.06,6.812488425925926,8.746574074074074,4,0,52,36,32,59,20,-23,5,12,1523,1477.7601820593422,1510,1490.14387184166,1540,1462.2924653504917,0,2.7261277440360487,0.03980152535336191,0.022885146668018642,-0.027898049588893345,0.008386267739852881,0.010503428199464714,-0.0052514837948480775,0.0857459843950037,-10.796682539682543,0.17447963800904975,-0.02298484449413188,0.7923981900452488,1.1272926093514322,0.07230769230769231,0,0.006608790216321339,-0.0840303172632536,6.079999999999998,-3.1599999999999824,-0.060000000000002274,274.4000000000001,-341.20000000000005,191.4799999999998,-105.62000000000012,0,-2.82,1.934085648148148,-4,-16,27,-43,7,-45.23981794065776,-19.85612815833997,-77.70753464950826,0.4352601397559453,0.47145580465342923,0.3899980232432398
H,98670307,2016-03-20T05:00:07Z,3,Early,6,8,Rabbitohs,Dragons,0.51,0.53,9.591852774848132,8.556383298992674,0.13653968253968254,0.08338495879120879,0.05416399286987522,0.0032638888888888887,0.05522205142638579,0.05830505952380953,0.01068036350583995,0,0.00749725590121708,0.004166666666666667,0.025165871997646076,0.020546737538187605,0.32694299846872127,0.270314718075662,30.620642857142855,35.202,0.5294117647058824,0.1175,0.015491457280905282,0.057607981849431916,2.2705882352941176,0.7124999999999999,24.714411764705883,26.280208333333334,0.12470588235294118,0,0.0364992813966035,0.04976395252076591,0.03527840076944937,0.025749861589348784,0.03416146941168755,0.03301568319275673,42.36,15.16,89.28,73.68,53.94,52.22,1499.3,1528.8400000000001,1435.3,1368.1399999999999,750.44,1037.18,1133.44,871.86,0,0,1.12,2.06,7.937534722222222,7.000011574074074,4,0,90,18,16,48,74,-30,1,13,1522.2398179406578,1477,1509.85612815834,1490,1537.7075346495083,1460,0.020000000000000018,-1.0354694758554572,-0.053154723748473756,-0.050900103980986336,0.003083008097423741,-0.01068036350583995,-0.003330589234550413,-0.004619134459458472,-0.05662828039305928,4.581357142857144,-0.41191176470588237,0.04211652456852663,-1.5580882352941177,1.5657965686274515,-0.12470588235294118,0.013264671124162408,-0.009528539180100583,-0.0011457862189308207,-27.2,-15.599999999999994,-1.7199999999999989,29.54000000000019,-67.16000000000008,286.74,-261.58000000000004,0,0.94,-0.9375231481481476,-4,-72,32,-104,12,-45.23981794065776,-19.85612815833997,-77.70753464950826,0.4352601397559453,0.47145580465342923,0.3899980232432398
H,98670308,2016-03-21T08:00:08Z,3,Early,12,22,Sharks,Eagles,0.9828571428571429,0.976,9.560011062178882,9.228091626930398,0.07008234844740036,0.0652691491515021,0.004313025210084034,0.008015631427396136,0.03654295051353875,0.0980875594993242,0.0024801906533364337,0.0034852577873254573,1.6496163682864465e-4,0.003259693877551021,0.024120919217288855,0.031829289610581075,0.289422377407954,0.29975844489973075,35.79141666666666,26.749285714285715,0.12823529411764706,0.0842857142857143,0.042016867444281965,0.03747384086721727,0.88,0.4971428571428572,29.007941176470588,33.97857142857143,0,0.13428571428571429,0.08663937643702471,0,0.021584781473008723,0,0.0382582290834886,0,14.96,6.960000000000001,68.48,72.24,45.9,45.94,1443.34,1327.38,1556.1000000000001,1517.38,972.4399999999999,1131.04,841.6600000000001,826.18,0,0,2,0.06000000000000005,8.125023148148149,7,2,0,44,0,22,0,22,0,7,0,1500,1477.7601820593422,1500,1490.14387184166,1500,1462.2924653504917,-0.006857142857142895,-0.33191943524848355,-0.0048131992958982545,0.003702606217312102,0.06154460898578545,0.0010050671339890235,0.0030947322407223763,0.007708370393292221,0.010336067491776735,-9.042130952380948,-0.04394957983193276,-0.004543026577064693,-0.3828571428571428,4.97063025210084,0.13428571428571429,0,0,0,-8,3.759999999999991,0.03999999999999915,-115.95999999999981,-38.72000000000003,158.60000000000002,-15.480000000000132,0,-1.94,-1.1250231481481485,0,0,0,0,0,-22.23981794065776,-9.85612815833997,-37.70753464950826,0.46803797158255916,0.48581969508237843,0.44594656050206205
A,98670401,2016-03-25T05:00:01Z,4,Early,42,12,Bulldogs,Rabbitohs,0.7054666666666667,0.5394000000000001,9.11035879290057,9.55150528984904,0.10787739387926888,0.14845633207070705,0.023224978354978356,0.053215037878787876,0.05081973003848004,0.05228449633699634,0.006842941264781965,0.010887601286751768,0.0041539067119364375,0.007708472566634676,0.03988790437585788,0.026955019053253416,0.34863321674345826,0.3186197054768723,35.06164666666667,37.41440857142857,0.27336470588235295,0.466475,0.013049810675843767,0.024518719820346334,1.522964705882353,2.02615,28.40163137254902,26.70704375,0.0035294117647058855,0.12455000000000001,0.05216868558607107,0.034684626938952384,0.04137118845133768,0.039647877723937505,0.0704100773397136,0.016631317558819914,26.116,40.178399999999996,83.6776,88.36319999999999,53.4216,53.4036,1525.7836000000002,1506.962,1326.5292000000002,1434.742,853.5076,764.9936,1096.21,1112.1136000000001,0,0,3.82,1.2928000000000002,6.829849537037037,4.999930555555555,4,4,52,96,42,24,10,72,7,3,1510.0297537024928,1509.2508011550444,1504.71639395024,1504.5706862048742,1515.6759108998863,1513.3074555792377,-0.16606666666666658,0.44114649694846975,0.040578938191438166,0.02999005952380952,0.0014647662985163012,0.004044660021969803,0.0035545658546982384,-0.012932885322604466,-0.030013511266585968,2.3527619047618984,0.19311029411764702,0.011468909144502567,0.5031852941176469,-1.6945876225490188,0.12102058823529412,-0.01748405864711869,-0.0017233107274001735,-0.05377875978089369,14.062399999999997,4.685599999999994,-0.018000000000000682,-18.821600000000217,108.21279999999979,-88.51400000000001,15.903600000000097,0,-2.5271999999999997,-1.829918981481482,0,44,-18,62,-4,-0.778952547448398,-0.14570774536582576,-2.368455320648536,0.4988789990508295,0.49979030971078514,0.4965915716007842
NA,98670402,2016-03-25T09:05:02Z,4,Early,20,20,Cowboys,Broncos,0.9726285714285714,0.29850000000000004,10.069200633424023,8.555073003899782,0.0910550225398097,0.06356400778409757,0.012232273657714836,0.014896379585326955,0.003522519593409689,0.0491685981527932,0.006123019280485742,0.005820462763930256,0.0034568745627604463,0.013221556781024272,0.029662612428727263,0.040484045068648694,0.3424741347890453,0.3318776975282748,30.605375163398694,36.97597267399268,0.19058823529411767,0.1325,0.03578075448250698,0.03506880613992612,1.2337882352941176,0.8016000000000001,26.175143137254903,26.997466666666668,0,0.0037500000000000033,0.04685940956330808,0.14683140546748286,0.03298003585116188,0.041142260547233085,0.055504597502369545,0.12936783157422288,20.9744,16.8112,76.21039999999999,69.9912,54.7888,54.7072,1537.7688,1475.0908000000002,1472.5408,1599.4148,807.6483999999999,668.0664000000002,998.3288,1061.8788,0,0,1.7671999999999999,0,8.000011574074074,6.024282407407408,4,4,76,64,34,37,42,27,4,5,1510.4095861933085,1520.7755480575765,1504.7883174966207,1509.572749987905,1516.820753739156,1533.4332138921964,-0.6741285714285714,-1.514127629524241,-0.027491014755712126,0.002664105927612119,0.04564607855938351,-3.025565165554857e-4,0.009764682218263826,0.01082143263992143,-0.01059643726077053,6.370597510593985,-0.05808823529411766,-7.119483425808565e-4,-0.43218823529411754,0.822323529411765,0.0037500000000000033,0.09997199590417477,0.008162224696071203,0.07386323407185333,-4.1632,-6.2191999999999865,-0.08160000000000167,-62.677999999999884,126.87400000000002,-139.58199999999977,63.549999999999955,0,-1.7671999999999999,-1.9757291666666665,0,-12,3,-15,1,10.365961864268002,4.7844324912841785,16.612460153040274,0.5149133934240925,0.5068849166377318,0.5238890494540712
A,98670403,2016-03-26T06:30:03Z,4,Early,24,20,Titans,Raiders,0,0.6993428571428572,8.91679252505557,9.481540616691316,0.06409735370440962,0.16858168832801185,0.012611681547619045,0.025072446736270265,0.05188387445887447,0.07283061488756341,0.009033649231372325,0.01643316755096394,0.005368101318658853,0.00882177909207161,0.029594588437017576,0.012612775767189468,0.3112086724518024,0.32807255903349614,26.568178547008547,36.97033333333333,0.30545,0.18663529411764707,0.04408919970700861,0.029354262279533895,1.82565,1.3078117647058822,26.354620833333332,29.747719607843138,0.05875,0.0035294117647058855,0.0598084274984275,0.11277107431614025,0.037500988360298707,0.02802026482543559,0.07094949667641351,0.0743749292442914,29.2104,29.075999999999997,73.6928,80.394,54.7708,47.8872,1369.4544,1412.9132000000002,1739.9832000000001,1457.2368000000001,595.6300000000001,1071.1292,1118.2944,915.7092,0,0,0.17280000000000015,1.3492000000000004,6.833310185185185,7,4,5,76,75,64,66,12,9,6,2,1512.2351266536011,1509.6514700302073,1505.1418030491761,1504.6445282300958,1522.1621375799175,1514.5443645247783,0,0.5647480916357459,0.10448433462360222,0.01246076518865122,0.020946740428688944,0.007399518319591614,0.003453677773412758,-0.01698181266982811,0.016863886581693743,10.402154786324783,-0.11881470588235293,-0.014734937427474712,-0.5178382352941178,3.393098774509806,-0.05522058823529411,0.052962646817712754,-0.009480723534863116,0.0034254325678778896,-0.13440000000000296,6.7012,-6.883600000000001,43.45880000000011,-282.7464,475.4992,-202.5852,0,1.1764000000000003,0.1666898148148146,1,-1,2,-3,-4,-2.5836566233938356,-0.49727481908030313,-7.617773055139196,0.4962818877697699,0.4992843644977094,0.48903889973807463
A,98670404,2016-03-26T08:30:04Z,4,Early,22,20,Eagles,Roosters,0.96244,0,8.633280768009213,9.558551518363988,0.057614466104930505,0.14137342889789947,0.006455113122171947,0.0015033433233433246,0.049217823744882566,0.07899701232101232,0.010457721693121693,0.0016250623678876347,0.010267245502645503,0.0014141840610093276,0.032717855277580137,0.028753602482817334,0.35037531856731013,0.3043121042714292,23.42574642857143,30.401030194805195,0.14885333333333334,0.015040000000000013,0.030540068896956554,0.038347546533793325,0.7597866666666667,0.1930133333333334,31.63728,31.564453333333333,0.11781333333333333,0,0.032598151816169325,0.12911702018598953,0.017081233892005963,0.0213962315919247,0,0.04908420884239342,7.862400000000002,9.963999999999999,72.34559999999999,81.5852,45.943600000000004,46.151199999999996,1340.3172000000002,1459.0048,1521.7372,1480.8236000000002,1120.1176,1124.458,820.0491999999999,756.4183999999999,0,0,0.23640000000000022,3.0036,5.020787037037037,8.975729166666667,0,0,0,30,0,103,0,-73,0,16,1489.9953087129434,1478.0904138066915,1495.2856748908362,1490.2116825033793,1484.4546029304092,1463.179246260844,0,0.925270750354775,0.08375896279296896,-0.004951769798828623,0.029779188576129753,-0.008832659325234058,-0.008853061441636174,-0.003964252794762802,-0.04606321429588095,6.9752837662337654,-0.1338133333333333,0.007807477636836771,-0.5667733333333334,-0.0728266666666677,-0.11781333333333333,0.09651886836982021,0.004314997699918735,0,2.101599999999997,9.23960000000001,0.20759999999999224,118.68759999999975,-40.91359999999986,4.340400000000045,-63.63080000000002,0,2.7672,3.9549421296296305,0,0,0,0,0,-11.904894906251911,-5.073992387456883,-21.275356669565326,0.48287418094526163,0.49269845706388654,0.4694205130571188
H,98670405,2016-03-27T05:00:05Z,4,Early,12,14,Panthers,Dragons,0.976,0.5382,10.031005603903978,8.462841343662465,0.12023246601351865,0.09482161513731367,0.02985021645021645,0.003068055555555555,0.10289599455624406,0.058376831709956715,0.019082227430436728,6.465517241379316e-5,0.018694901960784313,0.003916666666666666,0.02136037695211507,0.03323005322917146,0.31807169761940757,0.3139902190946253,32.078234795321634,32.69744,0.23176470588235293,0.1142,0.06214081604435492,0.045882840912527104,1.494541176470588,0.69975,21.780507843137254,26.186708333333332,0,0,0.11174889848513865,0.05985554950370875,0.047501957258427846,0.02996917224536319,0.07202065003000241,0.03878469132039511,21.6616,14.7304,66.864,74.17920000000001,51.76,52.3868,1437.9228,1522.6696000000002,1415.5136,1383.6716,922.2887999999999,1021.6292000000001,1044.8936,879.1284,0,0,1.0564,1.9364,7.85417824074074,6.9999768518518515,2,2,61,26,70,54,-9,-28,11,13,1479.2244519424235,1489.9890167856133,1490.427250012095,1495.2854419534658,1466.5667861078036,1484.4000790702703,-0.43779999999999997,-1.5681642602415131,-0.025410850876204982,-0.026782160894660893,-0.04451916284628734,-0.019017572258022936,-0.014778235294117648,0.01186967627705639,-0.004081478524782245,0.6192052046783658,-0.11756470588235293,-0.016257975131827813,-0.7947911764705881,4.406200490196078,0,-0.0518933489814299,-0.017532785013064656,-0.0332359587096073,-6.9312000000000005,7.315200000000004,0.6268000000000029,84.74680000000012,-31.842000000000098,99.34040000000016,-165.76520000000005,0,0.8799999999999999,-0.8542013888888889,0,-35,-16,-19,2,10.764564843189873,4.8581919413707055,17.833292962466658,0.5154864990318533,0.5069910445806776,0.5256416570450703
H,98670406,2016-03-28T03:00:06Z,4,Early,18,40,Knights,Warriors,1,0,9.90348811574949,10.32551980609668,0.08012344707923656,0.09963751900876901,0.03425209482038429,0.03010111111111111,0.02478311550377727,0.08877834478021979,0.0029363092499539003,0.007532678934722367,0.004543922886317537,0.01140261264684358,0.028827716105606152,0.019998114347055097,0.2942719907221871,0.3498276290698513,34.557637301587306,35.21342666666666,0.246475,0.23215,0.026141438470813863,0.020097860803511086,1.2438500000000001,1.2886,32.4332625,26.427933333333332,0,0.058975,0.06602388894590325,0,0.020745327374043082,0.012366804241604242,0.05156332266396551,0.037350698030263245,12.3816,24.377599999999997,69.5452,75.6804,45.5328,47.18,1742.0004000000001,1633.63,1369.2407999999998,1205.5536,1136.064,1066.6028,613.8004000000001,918.0708,0,0,1.1164,1.1164,8.854201388888889,8,1,0,42,50,102,80,-60,-30,14,15,1478.8485299697927,1467.7491988449556,1490.3554717699042,1485.4293137951258,1465.4556354752217,1446.6925444207623,0,0.42203169034719146,0.019514071929532445,-0.004150983709273182,0.06399522927644252,0.004596369684768467,0.006858689760526043,-0.008829601758551055,0.055555638347664194,0.6557893650793574,-0.014325000000000004,-0.006043577667302777,0.044749999999999845,-6.005329166666666,0.058975,0,-0.00837852313243884,-0.014212624633702264,11.995999999999997,6.135200000000012,1.647199999999998,-108.37040000000002,-163.68719999999985,-69.46120000000019,304.2703999999999,0,0,-0.8542013888888889,-1,8,-22,30,1,-11.099331124837136,-4.926157974778334,-18.763091054459437,0.4840322102467127,0.4929111638253853,0.47302396139862535
A,98670407,2016-03-28T05:00:07Z,4,Early,8,0,Eels,Tigers,0.10512000000000009,0.7795333333333333,8.64891427104758,10.656070620823622,0.13290011329356918,0.09592523931623932,0.011028948135198136,0.03858446031746032,0.07649824095022624,0.0960991623931624,0.008675473775717183,0.01431063554802685,0.011907105508870214,0.014621602358993662,0.024346884910122872,0.03565038706478706,0.38044549004698336,0.3502379108173401,17.546933333333335,37.52594571428572,0.06920000000000001,0.3158,0.037985666432421475,0.05187250386006907,0.33157647058823536,1.85115,27.525113725490197,21.993822916666666,0.0033176470588235324,0,0.050157790779425664,0.22712133774463122,0.019935781771424296,0.01914884671781756,0.046237224820943945,0.039294167092734866,5.862400000000002,33.15279999999999,61.982400000000005,67.4932,45.7512,52.692800000000005,1593.3200000000002,1241.0688,1479.9868000000001,1643.3704,1029.3948,921.5712,699.9492000000001,1022.1080000000001,0,0,2,0.17280000000000015,9.829918981481482,8.77085648148148,4,0,44,0,39,0,5,0,9,0,1512.9702462975072,1510.0046912870566,1505.28360604976,1504.7143251091638,1524.3240891001137,1515.5453970695908,0.6744133333333332,2.007156349776041,-0.03697487397732986,0.02755551218226219,0.019600921442936153,0.005635161772309667,0.0027144968501234476,0.011303502154664191,-0.030207579229643233,19.979012380952383,0.2466,0.013886837427647597,1.5195735294117647,-5.531290808823531,-0.0033176470588235324,0.17696354696520555,-7.869350536067361e-4,-0.006943057728209079,27.29039999999999,5.510799999999996,6.941600000000008,-352.25120000000015,163.3835999999999,-107.82360000000006,322.15879999999993,0,-1.8272,-1.0590625000000014,0,0,0,0,0,-2.9655550104505437,-0.5692809405961725,-8.778692030522961,0.4957323269161961,0.49918073960345705,0.48736913446771724
H,98670408,2016-03-28T08:00:08Z,4,Early,6,14,Storm,Sharks,0.6371600000000001,0.9638857142857142,8.902689944561159,9.49632508526076,0.08482317216484497,0.07293609337605877,0.03325577876984127,0.004495420168067228,0.052596133233596465,0.039719715789785,9.286392856738781e-4,0.002464259952638545,0.003570784837385728,2.1591586559661365e-4,0.03700449056378508,0.024181386837268774,0.26514837689735454,0.29065776091786333,40.59045015873015,36.305775555555556,0.1864235294117647,0.12760000000000002,0.052990021208431555,0.04102157199304064,1.118964705882353,0.8695529411764706,27.298856862745097,28.82040588235294,0,0,0.07393867514379389,0.09044846660566083,0.011764352734302552,0.021983133498655348,0.11330865074551223,0.03630609440156153,19.022399999999998,14.7824,79.2508,68.75120000000001,47.236399999999996,46.385999999999996,1368.7939999999999,1452.1396,1533.1816000000001,1555.3140000000003,874.1916000000001,957.5336,1029.7736,848.1004,0,0,3.7072,2,8.20835648148148,7,6,2,73,56,46,44,27,12,1,10,1533.0109832143867,1487.7648733463989,1514.7145580465342,1494.8581969508239,1555.5999209297297,1477.8378624200825,0.3267257142857142,0.5936351406996021,-0.011887078788786198,-0.02876035860177404,-0.012876417443811468,0.0015356206669646672,-0.0033548689717891145,-0.012823103726516308,0.025509384020508785,-4.284674603174594,-0.05882352941176469,-0.011968449215390912,-0.24941176470588244,1.5215490196078427,0,0.016509791461866943,0.010218780764352797,-0.0770025563439507,-4.239999999999997,-10.499599999999987,-0.8504000000000005,83.3456000000001,22.13240000000019,83.34199999999987,-181.67319999999995,0,-1.7071999999999998,-1.2083564814814807,-4,-17,-2,-15,9,-45.2461098679878,-19.856361095710326,-77.7620585096472,0.435251236769418,0.47145547052214176,0.3899233575772892
A,98670501,2016-03-31T09:05:01Z,5,Early,16,12,Rabbitohs,Eagles,0,0.9646935999999999,9.47723547772184,8.784277269490596,0.1441093693126318,0.06749155312071028,0.04756908203463203,0.006881925663356254,0.04304099437492333,0.04855277210423563,0.010025499234314462,0.009124046877979262,0.0045421436384739155,0.00861498009337068,0.027017754504819382,0.01770174952704463,0.2966099564936553,0.33052428955143204,36.827725875324674,15.695312666666668,0.3942865,0.1340489411764706,0.02971716733142296,0.029964998422929715,1.5921459999999998,0.7078230588235295,27.413074458333334,31.15188862745098,0.0689155,0.09771576470588234,0.02926841500534867,0,0.03580142637522257,0,0.020281636307488523,0,38.48769599999999,8.710656000000004,87.50140799999998,72.86486399999998,52.719384,46.12698400000001,1508.22428,1350.5581680000003,1437.03748,1507.832968,784.7339840000001,1117.1105440000001,1088.2267840000002,827.6062479999998,0,0,1.3952320000000002,0.2222160000000002,6.170138888888889,5.0242708333333335,4,0,108,0,66,0,42,0,7,0,1497.7765841768753,1501.1014148746845,1499.5727831077663,1500.2126594614751,1493.4437927152064,1503.231423452694,0,-0.6929582082312429,-0.07661781619192151,-0.040687156371275776,0.0055117777293123005,-9.014523563351997e-4,0.004072836454896765,-0.009316004977774753,0.03391433305777675,-21.132413208658008,-0.2602375588235294,2.47831091506754e-4,-0.8843229411764704,3.7388141691176457,0.02880026470588233,0,0,0,-29.77703999999999,-14.636544,-6.592399999999991,-157.66611199999966,70.79548799999998,332.37656000000004,-260.62053600000036,0,-1.173016,-1.1458680555555558,0,0,0,0,0,3.3248306978091478,0.6398763537088143,9.787630737487461,0.5047846699452258,0.5009208550547305,0.5140818079423962
A,98670502,2016-04-01T09:05:02Z,5,Early,24,16,Broncos,Titans,0.34059000000000006,0,9.026028628342589,8.74071626308025,0.08923173794312628,0.05684261595323536,0.0314594150290499,0.012681719705185163,0.045372311173185687,0.05014032001332002,0.008724054052543603,0.009098288099699816,0.011999830430549464,0.005594079311749152,0.040829723208880224,0.01583501953332257,0.3207897542330898,0.33762133419248525,37.12771734385615,20.226040790909096,0.2384,0.298373,0.03870192590136509,0.038033570221925585,1.2362390588235295,1.251242,26.598394039215687,25.1352675,0.006847058823529418,0.062725,0.08646077726752306,0.0655679131847631,0.04233358456134211,0.037766998322750045,0.11451432501484958,0.07347190102210792,17.002527999999998,28.897776,70.231728,74.43123200000001,54.304768,54.544552,1478.5053520000001,1363.007136,1587.689912,1711.6642080000001,695.3024160000001,639.4522000000002,1063.206072,1107.836736,0,0,0.18000000000000016,0.22243200000000019,7,6.107627314814815,6,6,85,100,57,84,28,16,2,4,1520.4325400088223,1523.649610072306,1509.5039008215276,1510.1346466941532,1532.4776519140335,1541.7236935694405,0,-0.28531236526233883,-0.03238912198989092,-0.018777695323864738,0.004768008840134334,3.742340471562123e-4,-0.006405751118800312,-0.024994703675557655,0.016831579959395437,-16.901676552947052,0.059973,-6.683556794395071e-4,0.015002941176470497,-1.4631265392156863,0.05587794117647059,-0.020892864082759963,-0.004566586238592067,-0.04104242399274166,11.895248000000002,4.199504000000005,0.23978400000000022,-115.49821600000018,123.9742960000001,-55.85021599999993,44.630664000000024,0,0.042432000000000025,-0.892372685185185,0,15,27,-12,2,3.217070063483561,0.630745872625539,9.246041655406998,0.5046296036721051,0.500907715280145,0.5133029832585734
